,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
1374,Sri Lanka,LKA,1980,-655303058.9,19.97751201,5.846026516,1067000000.0,77.12525741
1375,Sweden,SWE,1978,-190965360.2,9.549067086,1.751548043,21789700000.0,41.15625703
1376,Papua New Guinea,PNG,1977,114291649.0,7.437825162,0.8348155970000001,683357000.0,80.78581945
1378,Portugal,PRT,1995,-131802964.1,3.4286175610000003,4.282780446,22783000000.0,46.89011765
1379,Mauritius,MUS,2014,-714255680.4,1.4806368069999998,3.744574431,3093875000.0,67.98279967
1382,Tonga,TON,1971,-623433.0125,,,2498270.0,
1383,South Africa,ZAF,1968,-19599992.17,3.7977497639999998,4.1534448139999975,3204180000.0,40.23954902
1384,Botswana,BWA,1987,628491474.5,12.69406983,11.88192814,1587000000.0,128.4298712
1385,Togo,TGO,2013,-568256386.8,-1.7636219919999998,3.967792633,1521942000.0,105.15627169999999
1386,Trinidad and Tobago,TTO,1977,182833333.4,13.34229302,9.121791551,2179790000.0,127.3986831
1387,"Gambia, The",GMB,1993,-5165441.436000002,5.142322801000001,3.012101064,67000000.0,43.30881761
1388,Spain,ESP,1993,-5803781134.0,4.537241246000001,-1.031491775,64603000000.0,27.14182004
1389,Finland,FIN,1986,-693308768.6,4.786842019,2.726138081,16356000000.0,43.07165604
1390,Guinea,GIN,1990,-202980000.0,17.27918117,4.324062754,671000000.0,52.27598978
1392,Algeria,DZA,1980,249123767.1,25.86203876,0.7906069729999999,13871000000.0,57.69002244
1393,Portugal,PRT,1991,-716355678.5,10.08618656,4.368206403,16280000000.0,47.50321382
1394,Lao PDR,LAO,2009,-60905624.7,-2.932073533,7.501774912999999,1052680000.0,43.09611632
1395,Solomon Islands,SLB,2016,-48803486.05,4.485257985,2.9894736839999996,415000000.0,70.29219091
1396,Honduras,HND,1999,-240900000.0,11.56025421,-1.8895348930000002,2776730889.0,117.3887511
1397,Sao Tome and Principe,STP,2011,-105761604.5,7.778964182,4.398201685,11042000.0,62.06929957
1398,Madagascar,MDG,1979,-426098368.4,11.32652279,9.85465029,394443000.0,29.88717511
1399,"Iran, Islamic Rep.",IRN,1999,6555000000.0,31.70784715,2.002696233,17128000000.0,26.74783888
1400,Hungary,HUN,2010,346345716.7,2.329190549,0.682378151,95482565950.0,140.281672
1402,Jamaica,JAM,2000,-367400000.0,10.59553477,0.878703548,1304000000.0,51.85133001
1403,Portugal,PRT,2014,141838939.7,0.750278399,0.8931870679999999,63839207600.0,61.95334349
1404,Costa Rica,CRI,1995,-358142000.0,21.21805805,4.121496228,3453000000.0,65.04553577
1405,Panama,PAN,1991,-241100000.0,0.492796361,9.419005745,358000000.0,29.01899882
1406,Japan,JPN,1997,95455879688.0,0.503366305,1.076511705,421000000000.0,17.20853848
1407,Poland,POL,1977,-2392000000.0,,,10666000000.0,
1408,Burundi,BDI,2013,-258429277.2,13.16338004,4.594054218,94213783.68,33.35486846
1409,Kazakhstan,KAZ,1999,-171000000.0,13.28014062,2.699999998,5872000000.0,56.47029379
1411,India,IND,2007,-8075694484.0,5.756243466,9.801360337,150000000000.0,31.59810019
1412,Madagascar,MDG,2007,-429253584.2,9.603343667,6.240578451,1237684000.0,52.74263045
1413,Zambia,ZMB,1981,-720600000.0,7.158618025,6.167957407,1079000000.0,60.42348081
1414,Maldives,MDV,2003,-31296378.24,2.390773645,14.5505859,152000000.0,59.19280832
1416,Lesotho,LSO,1983,169448943.4,11.55684173,1.9861653540000002,31000000.0,133.4370112
1417,Papua New Guinea,PNG,1992,95042869.62,2.87598162,13.849084900000001,1927000000.0,77.93541324
1421,Zambia,ZMB,2001,-737031600.0,25.33125846,5.316868274,987411000.0,50.53761407
1422,Barbados,BRB,1980,-16800000.0,,,226000000.0,
1424,Nepal,NPL,2002,215187101.2,3.934622497,0.120266897,568000000.0,32.8382215
1425,Mauritania,MRT,1979,-96940301.73,12.23491815,4.790039837,147000000.0,63.03659074
1426,Malawi,MWI,1984,-41746255.91,12.77205599,5.360304094,314000000.0,48.42679211
1428,Nepal,NPL,2005,153094707.2,6.11939041,3.4791810460000003,863244000.0,38.70115787
1429,Canada,CAN,2016,-49423052317.0,0.612168438,1.414102746,390000000000.0,52.54266964
1430,Sweden,SWE,2016,22621780746.0,1.593251406,3.234941922,139000000000.0,54.48607206
1431,Mali,MLI,1982,-115187989.6,13.15369969,-7.3784330460000005,145000000.0,35.76371563
1433,Seychelles,SYC,2003,-9361727.07,5.946831619,-5.887127528,273762000.0,97.22195235
1434,Pakistan,PAK,1999,-920000000.0,5.862286179,3.6601327439999998,8424000000.0,29.58529343
1438,Vietnam,VNM,2015,906000000.0,-0.190788132,6.679288789,162000000000.0,169.8446118
1439,Canada,CAN,1964,-453738657.4,2.599249377,6.699456682,8037050000.0,31.58402579
1442,Cabo Verde,CPV,1977,5836137.302,,,2179280.0,
1443,Ecuador,ECU,2002,-1219024875.0,12.08527442,4.096776659,5042000000.0,40.18712425
1445,Indonesia,IDN,1994,-2792000000.0,7.776572803,7.539971096,40055000000.0,38.24856083
1446,Slovenia,SVN,1994,574000000.0,,,6828000000.0,
1447,Hungary,HUN,1985,-454953570.9,,,8470000000.0,
1448,Greece,GRC,1979,-1886000000.0,20.150710600000004,3.282080212,3884880000.0,24.77638628
1449,"Macedonia, FYR",MKD,2013,-177155057.4,4.483285382,2.9252653210000004,4298771673.0,100.93038059999999
1450,Bolivia,BOL,1995,-302500000.0,11.42728112,4.678277099999999,1100000000.0,37.58625644
1451,United Kingdom,GBR,2009,-92250937620.0,1.521299207,-4.1877594380000005,355000000000.0,36.67792398
1453,Denmark,DNK,2005,11007384394.0,2.906375904,2.336664491,85120849802.0,60.76441206
1454,Namibia,NAM,2005,333375875.1,5.52868033,2.5292626030000003,2070000000.0,64.00301812
1455,"Venezuela, RB",VEN,1992,-3749000000.0,28.24406512,6.060473262,14185000000.0,48.33182541
1456,Pakistan,PAK,1997,-1711627499.0,13.38351463,1.0143960140000001,8758000000.0,32.68768412
1457,Moldova,MDA,2010,-481468750.4,11.07095119,7.100000092,1541486600.0,92.86205928
1459,Trinidad and Tobago,TTO,1990,458988235.3,15.48974196,1.508415857,1960000000.0,60.55643252
1460,Colombia,COL,2005,-1890852906.0,5.557541217000001,4.706555934,21190000000.0,28.92507332
1461,Spain,ESP,1986,3914233943.0,10.87881648,3.253321725,27206000000.0,24.84175778
1462,Tunisia,TUN,1985,-581189241.1,3.597121043,5.648573235,1738000000.0,53.44709545
1464,Portugal,PRT,2012,-3957290665.0,-0.397566921,-4.028256748,58089790880.0,60.32269019
1466,Malta,MLT,1972,22538065.8,-1.2232847,5.838327027,67566100.0,82.51034985
1467,Bahrain,BHR,1977,-324023759.2,,,1845320000.0,
1468,Algeria,DZA,1990,1420261029.0,30.25959854,0.80000058,12930000000.0,36.60240717
1469,Gabon,GAB,1986,-1057446599.0,-20.80981407,-0.803597734,1271000000.0,62.78575684
1470,Guyana,GUY,1999,-49500000.0,11.19999915,2.969880978,523000000.0,144.36744130000002
1472,Papua New Guinea,PNG,1987,-197883735.4,7.971599956,2.770494835,1161000000.0,73.98575742
1473,Nepal,NPL,2011,288604650.2,10.81116622,3.421828241,919223000.0,35.388990299999996
1474,Turkey,TUR,1996,-2437000000.0,77.22351222,7.379664474,23224000000.0,36.83746822
1475,Spain,ESP,1996,-2233973439.0,3.4707212999999997,2.674783588,107000000000.0,35.64190462
1476,Togo,TGO,1994,-56344984.55,35.84238136,14.98241435,328000000.0,55.97256106
1477,Kyrgyz Republic,KGZ,1999,-183754530.2,37.57449951,3.655789576,454000000.0,84.38331955
1478,Bolivia,BOL,2012,1970039110.0,7.100276602999999,5.1222746610000005,11253958000.0,73.22358471
1479,Pakistan,PAK,1998,-2248000000.0,7.526036899,2.550234295,8514000000.0,28.69181354
1480,Israel,ISR,2012,1486100000.0,3.960140427,1.942507688,63140635000.0,53.84157661
1481,Dominican Republic,DOM,2012,-3970570000.0,5.060718586,2.793910372,9069100000.0,44.22849005
1482,Fiji,FJI,2010,-149456355.2,4.2297853519999995,2.954672074,841361000.0,84.37549895
1483,Jordan,JOR,1978,-288441286.4,-4.789542336,21.00411821,297568000.0,69.20944793
1484,"Macedonia, FYR",MKD,2008,-1235795873.0,5.491483705,5.471711774,3990642000.0,109.725434
1485,Cyprus,CYP,1989,-248673279.2,4.7517439260000005,7.947425531,791000000.0,67.47040073
1486,Benin,BEN,2015,-744456703.2,0.075030032,2.094457981,1778109730.0,49.32114435
1487,Uganda,UGA,2003,-4469680.938999998,7.806740874,6.473258671,531600000.0,30.08823388
1488,Brazil,BRA,1998,-33829000000.0,4.924111103,0.338356179,51140000000.0,12.99893006
1489,Pakistan,PAK,1976,-749996517.8,11.8558235,5.15618959,1185930000.0,26.21797007
1490,Portugal,PRT,2008,-31948592157.0,1.737715365,0.19927280100000005,57136676788.0,57.84299743
1491,Brazil,BRA,1997,-30491000000.0,7.728887519,3.395028637,52994000000.0,13.16631265
1492,Morocco,MAR,1978,-1311358689.0,8.417213279,2.232663388,1507800000.0,33.82759955
1493,Malta,MLT,1993,-84336645.54,2.854505918,4.480749359,1355000000.0,130.2608974
1494,Myanmar,MMR,2015,-2449763026.0,4.136625537,6.992515574,11428800000.0,47.43700070000001
1496,Armenia,ARM,1997,-335738765.0,17.7359945,3.321079697,233000000.0,68.61879831
1497,Mauritius,MUS,2013,-750275471.4,2.750881118,3.3604061030000003,2868763000.0,68.14603265
1498,Croatia,HRV,2003,-2129923194.0,4.049352335,5.557907035,6186630000.0,58.84806743
1499,Mexico,MEX,1984,4183000000.0,59.09347808,3.6101809119999997,29101000000.0,26.0726741
1505,Kuwait,KWT,1979,14032112650.0,40.80499614,13.914124,18404100000.0,95.39037163
1507,Kazakhstan,KAZ,2006,-1999920744.0,21.55170891,10.7,38250000000.0,76.44942011
1512,Lithuania,LTU,2011,-1970380158.0,5.228250697,6.043130715,28049979152.0,137.59779809999998
1514,Dominican Republic,DOM,1996,-212700000.0,3.4324054810000004,7.131367357,4053000000.0,53.93834582
1515,"Bahamas, The",BHS,2001,-644960000.0,0.353590622,2.625627121,423000000.0,35.83128819
1516,Samoa,WSM,1979,-22041779.75,,,18133300.0,
1517,South Africa,ZAF,1960,48999980.42,,,1984920000.0,47.70378163
1518,Costa Rica,CRI,1985,-126010000.0,17.18355306,1.041412268,976000000.0,43.23870437
1519,Mexico,MEX,2016,-22828408500.0,4.609582602,2.285861324,374000000000.0,73.68694836
1520,"Iran, Islamic Rep.",IRN,1979,11968000000.0,31.73047089,-12.02076025,8310070000.0,19.96670556
1521,United States,USA,2010,-431000000000.0,1.221349397,2.531920616,1280000000000.0,21.70274102
1522,Fiji,FJI,1993,-138087593.8,7.236737447,2.130031625,450000000.0,71.54098751
1523,Bulgaria,BGR,1985,-136000000.0,0.22917712899999998,2.68344074,13310000000.0,157.0349099
1524,Sweden,SWE,2005,23583338995.0,0.8036833459999999,2.818329618,131000000000.0,62.3733669
1525,Mauritius,MUS,2004,-111788457.3,6.0905838789999995,5.745767527000001,1993110000.0,74.60518958
1526,Cyprus,CYP,1980,-258319117.1,14.15334345,5.753244701,532000000.0,80.48976109
1527,Cambodia,KHM,2014,-1640473657.0,1.682777357,7.071525352,6846019000.0,104.5303481
1528,Mali,MLI,2007,-581137708.9,4.555046078999999,3.4936168110000003,1556252000.0,45.92731706
1529,Tunisia,TUN,1982,-661940536.5,16.00766052,-0.49373760299999997,1986000000.0,66.46665973
1530,Benin,BEN,1990,-18141163.38,2.176596925,8.976134361,288000000.0,28.21478604
1531,Lao PDR,LAO,1985,-114000000.0,64.81468778,5.069963948,54000000.0,10.43661994
1535,Haiti,HTI,1980,-100840000.0,,,226000000.0,
1536,"Venezuela, RB",VEN,2002,7599000000.0,33.02287608,-8.855647353,26781000000.0,42.78443859
1537,Nepal,NPL,2001,-164687682.0,11.01739973,4.799762643999999,737000000.0,36.79003622
1541,Malawi,MWI,1981,-145567806.7,16.40573891,-5.290119219,283000000.0,51.87100442
1542,Vanuatu,VUT,2011,-60956769.37,3.098921849,1.223225535,67330000.0,46.91436476
1543,Lao PDR,LAO,1994,-160300000.0,7.700595511,8.15901853,301000000.0,56.03760329
1545,"Egypt, Arab Rep.",EGY,1982,-1850714287.0,9.167295682999999,9.907171134,3120000000.0,47.66265178
1546,Albania,ALB,1988,-27100000.0,1.35e-06,-1.420039655,,
1547,Trinidad and Tobago,TTO,2004,1792858665.0,8.884686538,7.949593642000001,6517202000.0,85.65494235
1548,St. Lucia,LCA,1991,-71848148.15,5.756594043,0.37740003,110000000.0,78.83153143
1549,Costa Rica,CRI,2006,-938716203.6,13.03749845,7.237732806,8200000000.0,87.3794364
1550,Burundi,BDI,2012,-261157248.5,15.41650116,4.01936553,133503000.0,35.77881411
1551,Australia,AUS,1994,-15863048788.0,1.000644772,4.051610741,47528000000.0,31.23382665
1553,Tanzania,TZA,2001,-563686382.7,5.305545708,5.997828857999999,851300000.0,24.68613704
1554,Cabo Verde,CPV,2004,-130079767.7,-6.3325469739999996,10.19707261,15094000.0,48.29623171
1555,Sri Lanka,LKA,1985,-418450274.1,0.583905559,4.999406369,1293000000.0,52.45497152
1556,Paraguay,PRY,1983,-247900000.0,14.43583331,-3.042617885,269000000.0,15.56105961
1558,Colombia,COL,2011,-9802311536.0,6.7252117170000005,6.589511516,56914939000.0,33.13729393
1559,Saudi Arabia,SAU,2013,135000000000.0,-1.216334595,2.699254723,376000000000.0,72.86262091
1560,Syrian Arab Republic,SYR,2003,752000000.0,0.597453516,0.6,5730663000.0,49.66659859
1561,Tanzania,TZA,1998,-704367269.9,27.33931212,3.708511596,589000000.0,21.85084999
1562,Gabon,GAB,1997,531357331.2,0.946536838,5.738367395,3024000000.0,77.49468602
1565,Grenada,GRD,2016,-33893231.03,2.172025181,3.683789093,29562000.0,35.98514533
1566,Cambodia,KHM,2013,-1984197822.0,2.29732459,7.427900097999999,6665903000.0,104.9934242
1567,Grenada,GRD,1986,-19085185.19,4.335051084,7.194281206,31000000.0,61.30406481
1568,Swaziland,SWZ,1990,50747475.27,30.38490738,21.01800054,556000000.0,109.3564746
1569,Germany,DEU,2002,39762531030.0,1.3505516430000002,0.0,616000000000.0,53.20061935
1571,Malaysia,MYS,1990,-869910809.2,3.8067463889999997,9.009649272,29452000000.0,133.35853659999998
1572,Kazakhstan,KAZ,2009,-4120774908.0,4.691085074,1.199999999,43195762000.0,62.09806036
1574,Nicaragua,NIC,1981,-591600000.0,11.72111866,5.36329019,508000000.0,
1575,United States,USA,2012,-426000000000.0,1.842051483,2.224030854,1550000000000.0,24.03073811
1576,Chile,CHL,1975,-490000000.0,347.2012094,-12.91210105,1552100000.0,40.36974882
1577,Zambia,ZMB,2006,592523573.8,14.54225268,7.903694445,3770370000.0,53.65451679
1578,Moldova,MDA,1996,-191830000.0,27.85289982,-5.877060161,795000000.0,110.0210307
1579,Iceland,ISL,1989,-102000000.0,22.86841305,0.25843984600000003,1381000000.0,48.6459057
1580,Germany,DEU,2009,199000000000.0,1.7569941999999998,-5.618860435,1120000000000.0,59.87082436
1581,Uruguay,URY,2010,-730841067.9,4.9070252430000005,7.803409668,6724163000.0,38.09387726
1582,Maldives,MDV,2009,-220831374.8,11.28683352,-7.228841632999999,169000000.0,48.24685417
1583,Malawi,MWI,1996,-147425934.2,52.34560851,7.3166815110000005,481000000.0,48.44294019
1584,St. Lucia,LCA,1980,-33300000.0,20.95425946,-2.3774466480000003,58000000.0,124.3667457
1585,Bangladesh,BGD,2014,755790761.7,5.668754957999999,6.061093054,30405190000.0,41.37061156
1586,Norway,NOR,1977,-5053108650.0,8.169679925,4.160767212,8879950000.0,52.42997505
1588,Saudi Arabia,SAU,1986,-11785497470.0,-26.870150199999998,17.01274627,20185000000.0,45.18874325
1589,Guinea-Bissau,GNB,2016,10056270.0,6.5918223970000005,5.756852444,263065591.0,43.976633299999996
1590,Aruba,ABW,1991,-209497206.7,,,878770949.7,
1591,Albania,ALB,2000,-156300000.0,3.981288045,6.6666204989999995,257930000.0,37.11216148
1592,Ukraine,UKR,1994,-1163000000.0,953.4611719000001,-22.93404553,10305000000.0,40.06313648
1594,Portugal,PRT,2015,235181129.1,2.029356345,1.8220674280000002,55259978900.0,61.28385649999999
1595,Israel,ISR,1986,1276700000.0,50.15993321,4.190144597,7154000000.0,52.69406908
1598,Guinea-Bissau,GNB,2008,-28780321.35,12.46570228,3.207377203,128181000.0,37.83290249
1599,Libya,LBY,1993,-1365770941.0,,,8590000000.0,46.12645092
1600,Ukraine,UKR,2002,3180000000.0,5.121841928,5.199999971,17957100000.0,82.40508026
1601,Bolivia,BOL,1986,-388663000.0,230.1051605,-2.573877377,638000000.0,33.13650546
1602,"Bahamas, The",BHS,1995,-145900000.0,0.8024359520000001,4.3787513989999995,176000000.0,41.38232721
1603,Bolivia,BOL,1985,-285300000.0,12338.66161,-1.676387096,623000000.0,24.43615794
1604,Togo,TGO,1999,-127120530.0,1.115127212,2.4817514259999998,391000000.0,62.68659388
1605,Sao Tome and Principe,STP,2012,-98870179.65,13.60900283,3.141975852,12170000.0,56.81647271
1607,Germany,DEU,1993,-21405510144.0,4.135528002,-0.956165307,380000000000.0,34.93776141
1608,Iceland,ISL,1999,-637734631.4,3.375437053,4.003823968,2004000000.0,50.60816311
1609,Chile,CHL,1999,99338040.68,2.2794424980000003,-0.412096167,17162000000.0,44.0978139
1610,Haiti,HTI,2010,-101824279.2,5.451056322,-5.497792337000001,579060000.0,56.24970389
1612,Samoa,WSM,2006,-76679877.8,9.263286334,1.9688079319999998,65146872.0,66.91144493
1614,Senegal,SEN,2002,-316833195.8,3.299822385,0.654803648,1067000000.0,56.71312436
1615,Singapore,SGP,1981,-1469689141.0,6.0017422520000006,10.68384263,20967000000.0,342.5036557
1616,Finland,FIN,2002,12077649874.0,0.9702777690000001,1.680325089,45145165101.0,56.86956063
1617,Cyprus,CYP,2002,-379165886.4,0.71437204,3.399104373,843000000.0,42.42456344
1618,Papua New Guinea,PNG,1999,119988846.1,11.06889437,1.855553847,1875000000.0,88.09166014
1619,Poland,POL,1989,-1409000000.0,,,13470000000.0,
1620,Kiribati,KIR,2006,-9676457.39,-0.255517252,-1.581000681,6306000.0,62.99428858
1621,Iceland,ISL,2001,-379909717.7,8.676280228,3.8337435010000003,2019000000.0,52.63885407
1622,Italy,ITA,1999,14006565372.0,1.6206746440000002,1.55985028,236000000000.0,36.53803645
1623,Tunisia,TUN,1977,-566499593.3,9.653309087,3.4110958539999996,929197000.0,53.89611219
1624,"Iran, Islamic Rep.",IRN,1984,-414000000.0,17.74864799,-7.139850499,17087000000.0,20.00101942
1625,United Kingdom,GBR,1990,-38810922317.0,7.888311909,0.7318005120000001,185000000000.0,37.33629976
1627,Denmark,DNK,2014,31348520894.0,1.032129549,1.6193749709999998,111000000000.0,59.79577209
1630,Netherlands,NLD,2001,9810301129.0,4.177857797,2.124264345,231000000000.0,103.0285036
1631,Australia,AUS,1995,-18669238436.0,2.218595917,3.88933225,53111000000.0,31.05227032
1632,Malta,MLT,2012,151308332.5,2.099421434,2.606364195,4250246880.0,117.86752879999999
1633,Mali,MLI,1975,-61148908.81,22.98913825,11.62504914,53216000.0,27.64440418
1634,Colombia,COL,1980,-205835310.0,27.60264035,4.098199161,3924000000.0,25.93655449
1636,Syrian Arab Republic,SYR,1989,1222400000.0,23.32705523,-8.958214011,2986000000.0,51.45434005
1637,Angola,AGO,2015,-10272841903.0,-4.017647716,3.006980545,33181130226.0,52.32371065
1638,"Venezuela, RB",VEN,1996,8914000000.0,115.5247186,-0.197837257,23060000000.0,48.25396305
1639,Pakistan,PAK,1980,-866098820.4,9.062117378,10.21570404,2618000000.0,33.63487544
1640,"Venezuela, RB",VEN,1982,-4246000000.0,3.730850769,-2.071006071,16590000000.0,38.57633863
1641,Guyana,GUY,2009,-230589983.4,3.699086952,3.551809715,762614000.0,93.30333981
1642,United Kingdom,GBR,1998,-5272998683.0,1.157605207,3.1378084310000003,274000000000.0,36.32444121
1643,Iceland,ISL,1990,-133579137.4,15.171552199999999,1.16937033,1592000000.0,50.17216405
1645,Bahrain,BHR,2008,2256886835.0,11.36485349,6.245128341,17316000000.0,125.61220359999999
1646,Fiji,FJI,1984,-18390967.41,3.0074963,8.393024471,332000000.0,66.38384694
1647,Indonesia,IDN,2011,1685068008.0,7.465943033999999,6.169784207999999,203000000000.0,42.65905345
1648,Mauritius,MUS,1985,-29528929.39,8.199523982999999,6.954475462,436000000.0,88.74354045
1649,Benin,BEN,2016,-808744428.6,-0.178908271,3.981287767,1354113267.0,41.9996338
1650,Turkey,TUR,1994,2631000000.0,104.74913719999999,-4.668147364,18106000000.0,31.65961087
1651,Oman,OMN,1989,305331599.5,-2.77e-07,11.75686184,3933000000.0,67.18827006
1652,"Congo, Rep.",COG,2001,-28424154.8,-13.92520817,3.8026019,2055000000.0,97.95080674
1653,Solomon Islands,SLB,2002,-67575809.4,12.23395248,-2.8000025219999998,58000000.0,36.58590373
1654,Germany,DEU,1988,53961061179.0,1.690461283,3.7072356689999997,323000000000.0,41.10445105
1655,Colombia,COL,1974,-351911520.0,25.38098579,5.742522108999999,1508600000.0,25.10745814
1656,Antigua and Barbuda,ATG,1984,600000.0,3.844227009,10.16500109,18000000.0,71.98634499
1657,Syrian Arab Republic,SYR,1990,1762300000.0,19.33487015,7.640772322999999,4212000000.0,53.71843228
1658,Comoros,COM,1985,-14256804.61,7.071234631,2.280371874,16000000.0,45.41853714
1659,Guatemala,GTM,1980,-163300000.0,10.00488533,3.7599781639999996,1520000000.0,39.5750568
1660,Cambodia,KHM,2015,-1691629344.0,1.263296415,7.036087179,8542434000.0,113.0953723
1662,Vietnam,VNM,2011,236000000.0,21.26065929,6.240302749,96905674000.0,150.2555494
1664,Indonesia,IDN,2014,-27509865798.0,5.443174549,5.006668426,176000000000.0,39.79183168
1665,Bolivia,BOL,1982,-173625000.0,158.28274950000005,-3.9387378039999996,828000000.0,24.70451823
